name,lat,lng,adderss,street_id,telephone,detail,uid
中国光大银行ATM,39.945558,116.354724,北京市西城区德宝新园22-3,63d80e05dbee522e4d554772,,1,63d80e05dbee522e4d554772
南京银行24小时自助银行服务(车公庄支行),39.938571,116.334203,北京市海淀区首都体育馆南路22号1,8b85bfd64b6037af04fef56b,,1,8b85bfd64b6037af04fef56b
交通银行24小时自助银行服务(北京车公庄西路支行),39.937749,116.329477,北京市海淀区车公庄西路乙20号,10b253bc84f17b620bccdd21,,1,10b253bc84f17b620bccdd21
中国民生银行24小时自助银行(北京首体支行),39.944644,116.340071,西直门外大街甲143北京凯旋大厦C座1层,05dd7d5fbfbbbc01ad080f33,,1,05dd7d5fbfbbbc01ad080f33
中国银行ATM(北京车公庄支行),39.938504,116.354458,北京市西城区车公庄大街9-10号,0ce65c2d6bac7d592d473333,,1,0ce65c2d6bac7d592d473333
中国工商银行离行式自助银行(北京市分行南礼士路支行南礼士路支行),39.945206,116.324268,紫竹院路32号,,,1,4e8516186ee318b9128824e3
中国工商银行离行式自助银行(北京市分行南礼士路支行南礼士路支行),39.933343,116.336778,北京市海淀区增光路甲57号,,,1,cdac77b1905b4d944d776e0b
北京农商银行24小时自助银行服务(车公庄支行),39.938683,116.329813,首体南路9号主语家园17号楼,46e86fdd0fa3ef6fd13ce346,,1,b969ffbeba26db82e115f9d7
华夏银行24小时自助银行(北京车公庄支行),39.937577,116.34449,车公庄大街12-5,33e7f43268ac19fa8d772772,,1,33e7f43268ac19fa8d772772
中国建设银行ATM(北京市海淀区甘家口百货商场),39.93279,116.34024,北京市海淀区三里河路17号甘家口大厦F1,b88defd4eec1c31e25d2bbc1,,1,b88defd4eec1c31e25d2bbc1
中国银行ATM(外交学院家属宿舍东南),39.932507,116.352671,北京市西城区展览馆路24号,53750692d041e0146cc02c65,,1,53750692d041e0146cc02c65
浦发银行24小时自助银行服务,39.941761,116.353273,北京市西城区榆树馆胡同4号楼附近,,,1,7ec2255836d77fbf4e55472f
上海浦东发展银行24小时自助银行(北京西直门支行),39.944774,116.355534,北京市西城区西直门外大街18号,55fbd3246219f43459bbbc82,,1,55fbd3246219f43459bbbc82
平安银行24小时自助银行(北京首体南路支行),39.939162,116.33309,首都体育馆南路20,d9b7f06814333ed62cb908a6,,1,d9b7f06814333ed62cb908a6
中国邮政储蓄银行ATM(甘家口支行),39.932625,116.339789,三里河路21号甘家口大厦写字楼,8cba4bb0c4f4ddf9ac0457b2,,1,8cba4bb0c4f4ddf9ac0457b2
北京银行理财中心,39.938535,116.33395,北京市海淀区二里沟中街国兴家园(建设部大院北),0a36eae081236dde79dbd26a,,1,0a36eae081236dde79dbd26a
中国工商银行附行式自助银行(北京市分行南礼士路支行西直门),39.938865,116.360596,北京市西城区车公庄大街乙1号,,,1,2dc0eacc319333b3eb12e447
北京银行ATM取款机,39.93853,116.334053,首都体育馆南路22-2,844a750e3f252ec76268585e,,1,844a750e3f252ec76268585e
北京银行24小时自助银行(展览路支行),39.942762,116.351598,西直门外南路8号,89a17a04a4a02394f7e73ba5,,1,bf4babe62304ceaeda2f2807
